split,repeat,fold,seed,feature_set,n_train,n_test,n_train_conditions,n_test_conditions,budget,method,stage,n_selected,weight_mode,balanced_accuracy,macro_f1,auroc,sensitivity,specificity,n_unique_selected_conditions,n_duplicate_condition_slots,max_selected_per_condition
15,3,3,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,voronoi,0.8125,0.829059829059829,0.875,0.625,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,renyi,0.875,0.8901098901098901,0.9296875,0.75,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,1.0,1.0,1.0,1.0,1.0,,,
16,4,0,71,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.8333333333333333,0.8666666666666667,1.0,0.6666666666666666,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.8333333333333333,0.8666666666666667,0.9970238095238095,0.6666666666666666,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.6666666666666666,0.6875,0.6666666666666666,0.3333333333333333,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.5416666666666666,0.49483352468427094,0.6666666666666666,0.08333333333333333,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.5833333333333334,0.5670995670995671,0.625,0.16666666666666666,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.5833333333333334,0.5670995670995671,0.6666666666666666,0.16666666666666666,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.7916666666666667,0.8274374460742019,0.9970238095238095,0.5833333333333334,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.8333333333333333,0.8666666666666667,1.0,0.6666666666666666,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.7916666666666667,0.8274374460742019,1.0,0.5833333333333334,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.7916666666666667,0.8274374460742019,1.0,0.5833333333333334,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.8333333333333333,0.8666666666666667,1.0,0.6666666666666666,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,1.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,1.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,1.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,1.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.7083333333333334,0.738562091503268,0.9583333333333333,0.4166666666666667,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,1.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.5416666666666666,0.49483352468427094,0.75,0.08333333333333333,1.0,11.0,1.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0
16,4,0,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,uniform,0.7916666666666667,0.8274374460742019,0.9970238095238095,0.5833333333333334,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,voronoi,0.8333333333333333,0.8666666666666667,1.0,0.6666666666666666,1.0,8.0,4.0,3.0
16,4,0,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,renyi,0.7916666666666667,0.8274374460742019,1.0,0.5833333333333334,1.0,8.0,4.0,3.0
17,4,1,71,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,0.9642857142857143,0.9430199430199431,0.9642857142857143,1.0,0.9285714285714286,,,
17,4,1,71,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.8392857142857143,0.84744469870328,0.9107142857142857,0.75,0.9285714285714286,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.8392857142857143,0.84744469870328,0.8750000000000001,0.75,0.9285714285714286,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.8571428571428572,0.8746081504702194,0.9374999999999999,0.75,0.9642857142857143,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.8571428571428572,0.8746081504702194,0.8973214285714286,0.75,0.9642857142857143,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.6488095238095238,0.6638655462184874,0.6488095238095237,0.3333333333333333,0.9642857142857143,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.9107142857142858,0.6666666666666666,1.0,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.75,0.7849462365591398,0.75,0.5,1.0,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.7916666666666667,0.8274374460742019,0.9136904761904763,0.5833333333333334,1.0,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.9404761904761905,0.9404761904761905,0.9806547619047619,0.9166666666666666,0.9642857142857143,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.9821428571428572,0.9709090909090909,0.9821428571428572,1.0,0.9642857142857143,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.9404761904761905,0.9404761904761905,0.9806547619047619,0.9166666666666666,0.9642857142857143,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.875,0.9031476997578692,0.9910714285714286,0.75,1.0,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.9166666666666667,0.9373040752351097,0.956845238095238,0.8333333333333334,1.0,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.875,0.9031476997578692,0.9910714285714286,0.75,1.0,11.0,1.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.875,0.9031476997578692,0.9940476190476191,0.75,1.0,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.875,0.9031476997578692,0.9538690476190476,0.75,1.0,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.9107142857142857,0.8647734956051386,0.9107142857142857,1.0,0.8214285714285714,10.0,2.0,3.0
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.7321428571428572,0.6247654784240151,0.7321428571428572,1.0,0.4642857142857143,10.0,2.0,3.0
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.9107142857142857,0.8647734956051386,0.9107142857142857,1.0,0.8214285714285714,10.0,2.0,3.0
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.875,0.8156682027649769,0.875,1.0,0.75,10.0,2.0,3.0
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.6428571428571428,0.4949494949494949,0.6428571428571428,1.0,0.2857142857142857,10.0,2.0,3.0
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.8392857142857143,0.7678916827852997,0.875,1.0,0.6785714285714286,10.0,2.0,3.0
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,0.875,0.9031476997578692,0.9940476190476191,0.75,1.0,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,0.875,0.9031476997578692,0.9538690476190476,0.75,1.0,10.0,2.0,2.0
18,4,2,71,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,0.875,0.8901098901098901,0.8489583333333333,0.75,1.0,,,
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.90625,0.9188640973630832,0.90234375,0.8125,1.0,10.0,2.0,2.0
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.90625,0.9188640973630832,0.90625,0.8125,1.0,10.0,2.0,2.0
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.90625,0.9188640973630832,0.90234375,0.8125,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.90625,0.9188640973630832,0.90625,0.8125,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.5,0.2857142857142857,0.5,1.0,0.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.625,0.6000000000000001,0.75,0.25,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.6875,0.6865203761755485,0.8125,0.375,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.625,0.6000000000000001,0.75,0.25,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.625,0.6000000000000001,0.78125,0.25,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.6875,0.6865203761755485,0.8125,0.375,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.625,0.6000000000000001,0.78125,0.25,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.5,0.375,0.5,0.0,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.5,0.375,0.5,0.0,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.5,0.375,0.5,0.0,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.5,0.375,0.5,0.0,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.90625,0.9188640973630832,0.9088541666666665,0.8125,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.6875,0.6865203761755485,0.8125,0.375,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.90625,0.9188640973630832,0.87890625,0.8125,1.0,10.0,2.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.875,0.8901098901098901,0.9088541666666665,0.75,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.90625,0.9188640973630832,0.90234375,0.8125,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.90625,0.9188640973630832,0.8828125,0.8125,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,0.5,0.375,0.5,0.0,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,0.5,0.375,0.5,0.0,1.0,9.0,3.0,3.0
18,4,2,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,0.5,0.375,0.5,0.0,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,1.0,1.0,1.0,1.0,1.0,,,
19,4,3,71,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.7083333333333334,0.738562091503268,0.875,0.4166666666666667,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.7083333333333334,0.738562091503268,0.875,0.4166666666666667,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.9583333333333333,0.969488939740656,0.9583333333333333,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.9583333333333333,0.969488939740656,0.9583333333333333,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.9583333333333333,0.969488939740656,0.9583333333333333,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.9583333333333333,0.969488939740656,0.9583333333333333,0.9166666666666666,1.0,10.0,2.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.9583333333333333,0.969488939740656,0.9583333333333333,0.9166666666666666,1.0,10.0,2.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.9583333333333333,0.969488939740656,0.9583333333333333,0.9166666666666666,1.0,10.0,2.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,10.0,2.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,1.0,1.0,1.0,1.0,1.0,10.0,2.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,10.0,2.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,1.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.875,0.9031476997578692,0.9583333333333333,0.75,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.9166666666666667,0.9373040752351097,1.0,0.8333333333333334,1.0,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.9464285714285714,0.9161425576519916,0.9464285714285715,1.0,0.8928571428571429,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.9642857142857143,0.9430199430199431,0.9642857142857143,1.0,0.9285714285714286,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.9464285714285714,0.9161425576519916,0.9464285714285715,1.0,0.8928571428571429,10.0,2.0,2.0
19,4,3,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,uniform,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,voronoi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
19,4,3,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,renyi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
